Date,Created timezone,Profile name,Profile URL,Profile followers,Profile ID,Post detail URL,Mentioned profiles ID,Collaborators,Content ID,Platform,Content type,Media type,Origin of the content,Title,Description,Author URL,Author ID,Author name,Content,Link URL,View on platform,Organic interactions,Total interactions,Organic interactions per 1000 followers,Interactions per 1000 followers,Grade,Last grade,Sentiment,Positive comments,Positive comments (%),Negative comments,Negative comments (%),Neutral comments,Neutral comments (%),Total reactions,Organic likes,Total comments,Save rate,Organic comments,Total shares,Deleted,Hidden,Spam,Unpublished,Saves,Engagements,Promoted post detection,Reactions - like,Reactions - love,Reactions - haha,Reactions - wow,Reactions - sad,Reactions - angry,Shared,Crosspost,Live,Crosspostable,Total reach,Paid reach,Organic reach,Total impressions,Paid impressions,Organic impressions,Impressions engagement rate,Reach engagement rate,Engaged users,Negative feedback,Lifetime post stories,Total likes,Total story likes,Total story comments,Total story shares,Post consumers,Post clicks,Photo views,Link clicks,Other clicks,Media views,Video play,Insights reactions - like,Insights reactions - love,Insights reactions - haha,Insights reactions - wow,Insights reactions - sad,Insights reactions - angry,Insights reactions,Video length (sec),Video view count,Total video view time (sec),Recorded,Views - auto-played,Views - click to play,Views - organic,Views - paid,Views - unique,Initial video views,10-second views,10-second views - auto-played,10-second views - click to play,10-second views - organic,10-second views - paid,10-second views - unique,30-second views,30-second views - auto-played,30-second views - click to play,30-second views - organic,30-second views - paid,30-second views - unique,Completed video views,Average completion (%),Average time watched (sec),Exits,Taps back,Taps forward,Completion rate,Labels,Label groups,Media tags,Insights video view count,Insights comments,Insights like count,Insights dislike count,Insights share count,Engagements - YouTube insights,Insights subscribers lost,Insights subscribers gained,Insights view time,Swipe up,Swipe down,Screenshots,Media view time,Avg. Video Views per Video
10/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1059145,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMzEzMTUwMDU4NzQ4MTk1MDAiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2031315005874819500,twitter,post,link,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,Aramco chief warns of 'catastrophic' hit to oil market if Strait of Hormuz stays closed https://t.co/1rQ1ZVjNQv,,https://twitter.com/20583993/status/2031315005874819500,,17,,0.0160507,,,no sentiment,1,100%,0,0%,0,0%,10,,1,,,6,,,,,,70,,,,,,,,,,,,,,,2223,,2223,3.15%,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1059155,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMzEzMjA5ODI3NDU0OTc4NzUiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2031320982745497875,twitter,post,link,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,Best photos of March 10: Iranian women's football team in Australia to Women's Day in Buenos Aires https://t.co/88r1B5HctI,,https://twitter.com/20583993/status/2031320982745497875,,5,,0.0047207,,,,,,,,,,4,,0,,,1,,,,,,28,,,,,,,,,,,,,,,1352,,1352,2.07%,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +00:00,The National News,https://www.linkedin.com/company/thenationalnews,323523,535663,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6InVybjpsaTpzaGFyZTo3NDM3MDg4NDAyNDc2NTE5NDI1IiwicHJvZmlsZUlkIjoidXJuOmxpOm9yZ2FuaXphdGlvbjo1MzU2NjMiLCJuZXR3b3JrIjoibGlua2VkaW4ifQ==/overview,,,7437088402476519425,linkedin,post,link,Brand's content,The US and Israel war is more than just about the Iranian regime or its weapons | The National,,https://www.linkedin.com/company/thenationalnews,535663,The National News,"'If Iran emerges from this war weakened or exhausted, the map of influence across the region could change significantly, potentially giving rise to a new regional order markedly different from the one that has prevailed over the past two decades,' writes foreign affairs adviser to the Prime Minister of Iraq, Farhad Alaaldin.",https://media.licdn.com/dms/image/v2/D5610AQHB234p9LO0vA/image-shrink_1280/B56ZzXYf1_HoAc-/0/1773140049581?e=1775437200&v=beta&t=PLrZqsZ4eGRZFCsWwz26meSnLO1wewUbZ3Po9vX6-dA,https://www.linkedin.com/feed/update/urn:li:share:7437088402476519425/,,3,,0.009272911,,,no sentiment,0,0%,0,0%,1,100%,2,2,1,,1,0,,,,,,139,,,,,,,,,,,,,,,7064,,7064,1.97%,,,,,2,,,,,136,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1059169,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMzEzMjg4MDY0NTYxODEyMzciLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2031328806456181237,twitter,post,link,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,One in 10 UK private school children withdrawn within a year after VAT applied to fees https://t.co/YTDArsy4TW,,https://twitter.com/20583993/status/2031328806456181237,,3,,0.0028324,,,,,,,,,,3,,0,,,0,,,,,,30,,,,,,,,,,,,,,,1397,,1397,2.15%,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National Sport,https://www.facebook.com/TheNationalSport,4069,925247217543142,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjkyNTI0NzIxNzU0MzE0Ml8xODY3NzIwNTEwODQ3NDQ1IiwicHJvZmlsZUlkIjoiOTI1MjQ3MjE3NTQzMTQyIiwibmV0d29yayI6ImZhY2Vib29rIn0=/overview,,,925247217543142_1867720510847445,facebook,post,link,Brand's content,Francis Ngannou added to Ronda Rousey Netflix card | The National,,https://www.facebook.com/TheNationalSport,925247217543142,The National Sport,Former UFC heavyweight champion will take on Philipe Lins on May 16 - his first MMA bout in more than two years,https://www.thenationalnews.com/sport/combat-sports/2026/03/10/francis-ngannou-added-to-ronda-rousey-netflix-card/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1773132070,https://www.facebook.com/925247217543142_1867720510847445,,0,,0,B,,,,,,,,,0,,0,,,0,,FALSE,FALSE,,,0,organic,0,0,0,0,0,0,,,,,7,0,7,9,0,9,0.00%,0.00%,,,,0,,,,,0,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1059173,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMzEzMzA1OTk4NzM1MTE1MzAiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2031330599873511530,twitter,post,photo,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,"A building in Seef in Manama, Bahrain has been damaged in a reported Iranian drone strike amid the ongoing US-Israeli conflict with Iran.Earlier, flights to and from Bahrain were suspended as the closure of airspace continues https://t.co/5WyFFnR34z",,https://twitter.com/20583993/status/2031330599873511530,,28,,0.0264357,,,no sentiment,0,0%,0,0%,1,100%,24,,1,,,3,,,,,,720,,,,,,,,,,,,,,,6625,,6625,10.87%,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1059173,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMzEzMzA2MDYwNzY5MDc1NjMiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2031330606076907563,twitter,reply,link,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,@TheNationalNews Follow our live coverage: https://t.co/3RnAdpdmdB,,https://twitter.com/20583993/status/2031330606076907563,,1,,0.0009441,,,,,,,,,,1,,0,,,0,,,,,,14,,,,,,,,,,,,,,,1327,,1327,1.06%,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National,https://www.facebook.com/TheNationalNews,2337889,148788988477345,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE0ODc4ODk4ODQ3NzM0NV8xMzY0OTUxMTk1NjYxMzAxIiwicHJvZmlsZUlkIjoiMTQ4Nzg4OTg4NDc3MzQ1IiwibmV0d29yayI6ImZhY2Vib29rIn0=/overview,,,148788988477345_1364951195661301,facebook,post,photo,Brand's content,,,https://www.facebook.com/TheNationalNews,148788988477345,The National,"A building in Seef in Manama, Bahrain has been damaged in a reported Iranian drone strike amid the ongoing US-Israeli conflict with Iran.Earlier, flights to and from Bahrain were suspended as the closure of airspace continues. One woman died and eight were injured last night, and more than 30 were hurt when a projectile struck a neighbourhood in Manama.",,https://www.facebook.com/148788988477345_1364951195661301,,472,,0.201891535,B,,negative,2,33%,3,50%,1,17%,437,,7,,,28,,FALSE,FALSE,,,19423,organic,318,4,9,7,96,3,,,,,183126,0,183126,277587,0,277587,7.00%,10.61%,,,531,437,495,7,29,,18892,15132,,3760,277587,,366,8,10,7,101,3,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National News,https://www.instagram.com/thenationalnews.com,675014,17841400442478033,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE4MTM1OTc5ODE5NTExMzExIiwicHJvZmlsZUlkIjoiMTc4NDE0MDA0NDI0NzgwMzMiLCJuZXR3b3JrIjoiaW5zdGFncmFtIn0=/overview,,,18135979819511311,instagram,post,carousel,Brand's content,,,https://www.instagram.com/thenationalnews.com,17841400442478033,The National News,"A building in Seef in Manama, Bahrain has been damaged in a reported Iranian drone strike amid the ongoing US-Israeli conflict with Iran.Earlier, flights to and from Bahrain were suspended as the closure of airspace continues. One woman died and eight were injured last night, and more than 30 were hurt when a projectile struck a neighbourhood in Manama.Follow our live coverage via the link in bio.",,https://www.instagram.com/p/DVs8GGllwZe/,363,363,0.5377666,0.5377666,C,,no sentiment,0,0%,1,50%,1,50%,361,361,2,,2,231,,,,,65,662,,,,,,,,,,,,39655,,39655,106949,,106949,0.62%,1.67%,,,,361,,,,,,,,,106949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National,https://www.facebook.com/TheNationalNews,2339706,148788988477345,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE0ODc4ODk4ODQ3NzM0NV8xMzY0OTUzMjk1NjYxMDkxIiwicHJvZmlsZUlkIjoiMTQ4Nzg4OTg4NDc3MzQ1IiwibmV0d29yayI6ImZhY2Vib29rIn0=/overview,,,148788988477345_1364953295661091,facebook,post,photo,Brand's content,,"The turmoil across asset classes is fuelling an uncertain ride for equities, and with oil briefly in touching distance of $120 per barrel on Monday fears of inflation and a global economic slowdown have risen. The US dollar has gained, while gold fell and Bitcoin swung between gains and losses.While the Strait of Hormuz has not been officially closed, attacks on tankers and high insurance costs have halted traffic. Iran's Islamic Revolutionary Guards Corps said on Tuesday that it would not allow 'one litre of oil' ​to be shipped from the region if the US and Israel continued their strikes on the country.Here's how the prices of European gas, Brent oil and gold changed since the start of the Iran war.",https://www.facebook.com/TheNationalNews,148788988477345,The National,"The turmoil across asset classes is fuelling an uncertain ride for equities, and with oil briefly in touching distance of $120 per barrel on Monday fears of inflation and a global economic slowdown have risen. The US dollar has gained, while gold fell and Bitcoin swung between gains and losses.While the Strait of Hormuz has not been officially closed, attacks on tankers and high insurance costs have halted traffic. Iran's Islamic Revolutionary Guards Corps said on Tuesday that it would not allow 'one litre of oil' ​to be shipped from the region if the US and Israel continued their strikes on the country.Here's how the prices of European gas, Brent oil and gold changed since the start of the Iran war.",,https://www.facebook.com/148788988477345_1364953295661091,,19,,0.008120678,C,,,,,,,,,15,,1,,,3,,FALSE,FALSE,,,99,organic,15,0,0,0,0,0,,,,,7359,0,7359,10393,0,10393,0.95%,1.35%,,,23,15,18,1,4,,76,36,,40,10393,,18,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1059174,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMzEzMzEzODY0MDYxOTU1MDAiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2031331386406195500,twitter,post,photo,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,"Here's how the prices of European gas, Brent oil and gold changed since the start of the Iran warFollow our live coverage: https://t.co/3RnAdpdmdB https://t.co/ApOq3ySFBn",,https://twitter.com/20583993/status/2031331386406195500,,4,,0.0037765,,,,,,,,,,3,,0,,,1,,,,,,46,,,,,,,,,,,,,,,1382,,1382,3.33%,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +00:00,The National News,https://www.linkedin.com/company/thenationalnews,323523,535663,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6InVybjpsaTpzaGFyZTo3NDM3MDk3MDc0MTMyODgxNDA5IiwicHJvZmlsZUlkIjoidXJuOmxpOm9yZ2FuaXphdGlvbjo1MzU2NjMiLCJuZXR3b3JrIjoibGlua2VkaW4ifQ==/overview,,,7437097074132881409,linkedin,post,photo,Brand's content,,,https://www.linkedin.com/company/thenationalnews,535663,The National News,"The turmoil across asset classes is fuelling an uncertain ride for equities, and with oil briefly in touching distance of $120 per barrel oon Monday fears of inflation and a global economic slowdown have risen. The US dollar has gained, while gold fell and Bitcoin swung between gains and losses.While the Strait of Hormuz has not been officially closed, attacks on tankers and high insurance costs have halted traffic. Iran's Islamic Revolutionary Guards Corps said on Tuesday that it would not allow 'one litre of oil' ​to be shipped from the region if the US and Israel continued their strikes on the country.Here's how the prices of European gas, Brent oil and gold changed since the start of the Iran war.Follow our live coverage: https://news.ae/4rVvBUw",,https://www.linkedin.com/feed/update/urn:li:share:7437097074132881409/,,5,,0.015454852,,,no sentiment,0,0%,0,0%,1,100%,4,4,1,,1,0,,,,,,26,,,,,,,,,,,,,,,2080,,2080,1.25%,,,,,4,,,,,21,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National Business,https://www.instagram.com/thenationalbusiness,14345,17841475813461332,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE4MDMxNDQ3NjQwNzg5MjY4IiwicHJvZmlsZUlkIjoiMTc4NDE0NzU4MTM0NjEzMzIiLCJuZXR3b3JrIjoiaW5zdGFncmFtIn0=/overview,,thenationalnews.com,18031447640789268,instagram,collaboration,photo,Brand's content,,,https://www.instagram.com/thenationalbusiness,17841475813461332,The National Business,"The turmoil across asset classes is fuelling an uncertain ride for equities, and with oil briefly in touching distance of $120 per barrel on Monday fears of inflation and a global economic slowdown have risen. The US dollar has gained, while gold fell and Bitcoin swung between gains and losses.While the Strait of Hormuz has not been officially closed, attacks on tankers and high insurance costs have halted traffic. Iran's Islamic Revolutionary Guards Corps said on Tuesday that it would not allow 'one litre of oil' ​to be shipped from the region if the US and Israel continued their strikes on the country.Here's how the prices of European gas, Brent oil and gold changed since the start of the Iran war.Follow our live coverage via the link in bio.",,https://www.instagram.com/p/DVs8bhljYSJ/,91,91,6.3436738,6.3436738,D,,no sentiment,1,50%,1,50%,0,0%,89,89,2,,2,52,,,,,22,167,,,,,,,,,,,,11447,,11447,17859,,17859,0.94%,1.46%,,,,89,,,,,,,,,17859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National News,https://www.tiktok.com/@thenationalnews,1608174,f7543525-1f92-513e-a59b-1ab9132d7362,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6Ijc2MTU1Nzg3ODcxODY2MjU4NDgiLCJwcm9maWxlSWQiOiJmNzU0MzUyNS0xZjkyLTUxM2UtYTU5Yi0xYWI5MTMyZDczNjIiLCJuZXR3b3JrIjoidGlrdG9rIn0=/overview,,,7615578787186625848,tiktok,post,video,Brand's content,,,,,,"'The day I stop waking people for suhoor is the day they will say the musaharati has died,' says Dalal Abdelqader, 54, who has walked the streets of Cairo at night for 15 years, beating her drum to wake people for suhoor.",,https://www.tiktok.com/@thenationalnews/video/7615578787186625848?utm_campaign=tt4d_open_api&utm_source=6997404317372137474,,,,,,,,,,,,,,155,,0,,,0,,,,,,155,,,,,,,,,,,,5649,,,6215,,,,2.74%,,,,155,,,,,,,,,,,,,,,,,,110,6215,43788,,,,,,,,,,,,,,,,,,,,,,8,,,,0.11%,foreign desk team;short,Format;claim your clicks,,,,,,,,,,,,,,,6215
10/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1059167,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMzEzMzIyODA5MTI5ODIwODgiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2031332280912982088,twitter,post,video,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,"'The day I stop waking people for suhoor is the day they will say the musaharati has died,' says Dalal Abdelqader, 54, who has walked the streets of Cairo at night for 15 years, beating her drum to wake people for suhoor. https://t.co/TNfwGnbw8B",,https://twitter.com/20583993/status/2031332280912982088,,26,,0.0245476,,,,,,,,,,23,,0,,,3,,,,,,43,,,,,,,,,,,,,,,5094,,5094,0.84%,,,,,23,,,,,,,,,,,,,,,,,,,2334,,,,,,,,,,,,,,,,,,,,,,,,,,,,foreign desk team;short,Format;claim your clicks,,,,,,,,,,,,,,,2334
10/03/2026,UTC +04:00,The National,https://www.facebook.com/TheNationalNews,2339706,148788988477345,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE0ODc4ODk4ODQ3NzM0NV8xMzY0OTU1NDI4OTk0MjExIiwicHJvZmlsZUlkIjoiMTQ4Nzg4OTg4NDc3MzQ1IiwibmV0d29yayI6ImZhY2Vib29rIn0=/overview,,,148788988477345_1364955428994211,facebook,post,reel,Brand's content,,,https://www.facebook.com/TheNationalNews,148788988477345,The National,"'The day I stop waking people for suhoor is the day they will say the musaharati has died,' says Dalal Abdelqader, 54, who has walked the streets of Cairo at night for 15 years, beating her drum to wake people for suhoor.",,https://www.facebook.com/148788988477345_1364955428994211,,148,,0.063255811,B,,no sentiment,1,100%,0,0%,0,0%,138,,1,,,9,,FALSE,FALSE,,,314,organic,118,20,0,0,0,0,FALSE,FALSE,FALSE,FALSE,8957,0,8957,8965,0,8965,3.50%,3.51%,,,151,138,142,,9,,163,,,163,8965,,122,20,,,,,142,110,4355,86205,,4253,102,4355,0,4355,,,,,,,,673,650,23,673,0,669,118,0.09466066,11,,,,,foreign desk team;short,Format;claim your clicks,,,,,,,,,,,,,,,4355
10/03/2026,UTC +00:00,The National News,https://www.linkedin.com/company/thenationalnews,323523,535663,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6InVybjpsaTp1Z2NQb3N0Ojc0MzcwOTc5Nzc2NTMwMjI3MjEiLCJwcm9maWxlSWQiOiJ1cm46bGk6b3JnYW5pemF0aW9uOjUzNTY2MyIsIm5ldHdvcmsiOiJsaW5rZWRpbiJ9/overview,,,7437097977653022721,linkedin,post,video,Brand's content,,,https://www.linkedin.com/company/thenationalnews,535663,The National News,"'The day I stop waking people for suhoor is the day they will say the musaharati has died,' says Dalal Abdelqader, 54, who has walked the streets of Cairo at night for 15 years, beating her drum to wake people for suhoor.",,https://www.linkedin.com/feed/update/urn:li:ugcPost:7437097977653022721/,,16,,0.049455526,,,no sentiment,0,0%,0,0%,1,100%,15,15,1,,1,0,,,,,,248,,,,,,,,,,,,,,,5473,,5473,4.53%,,,,,15,,,,,232,,,,,,,,,,,,15,,2466,40431,,,,,,2378,,,,,,,,,,,,,,,,,,,,,foreign desk team;short,Format;claim your clicks,,,1,,,,,,,,,,,,2466
10/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1059167,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMzEzMzIzMzg4MTk1NzYxODYiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2031332338819576186,twitter,post,animated_gif,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,#breaking: Fire breaks out at Ruwais industrial complex in Abu Dhabi after drone attack https://t.co/FWye5lJ9Vb,,https://twitter.com/20583993/status/2031332338819576186,,110,,0.1038552,,,negative,0,0%,1,20%,4,80%,82,,5,,,23,,,,,,565,,,,,,,,,,,,,,,28613,,28613,1.97%,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1059167,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMzEzMzIzNDI0MzkyNTIxMjYiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2031332342439252126,twitter,reply,link,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,https://t.co/PPe5CO5xof,,https://twitter.com/20583993/status/2031332342439252126,,4,,0.0037766,,,,,,,,,,3,,0,,,1,,,,,,59,,,,,,,,,,,,,,,2180,,2180,2.71%,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National Impact,https://www.instagram.com/thenationalimpact,9273,17841443551287829,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE3ODU1OTMzNzA2NjczNzI0IiwicHJvZmlsZUlkIjoiMTc4NDE0NDM1NTEyODc4MjkiLCJuZXR3b3JrIjoiaW5zdGFncmFtIn0=/overview,,thenationalnews.com,17855933706673724,instagram,collaboration,reel,Brand's content,,,https://www.instagram.com/thenationalimpact,17841443551287829,The National Impact,"'The day I stop waking people for suhoor is the day they will say the musaharati has died,' says Dalal Abdelqader, 54, who has walked the streets of Cairo at night for 15 years, beating her drum to wake people for suhoor.",,https://www.instagram.com/reel/DVs80ycDyyY/,497,497,53.5964628,53.5964628,C,,strongly positive,5,100%,0,0%,0,0%,492,492,5,,5,66,,,,,29,592,,,,,,,,,,,,17211,,17211,22076,,22076,2.68%,3.44%,,,,492,,,,,,,,,22076,,,,,,,,,,22076,,,,,22076,,,,,,,,,,,,,,,,,,,,,,,foreign desk team;short,Format;claim your clicks,,,,,,,,,,,,,,,22076
10/03/2026,UTC +04:00,The National News,https://www.youtube.com/channel/UCGYf0VFdlSTzcJghW9z1DAA,721000,UCGYf0VFdlSTzcJghW9z1DAA,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjlaRkYtenJvRncwIiwicHJvZmlsZUlkIjoiVUNHWWYwVkZkbFNUemNKZ2hXOXoxREFBIiwibmV0d29yayI6InlvdXR1YmUifQ==/overview,,,9ZFF-zroFw0,youtube,post,video,Brand's content,Egypt’s musaharati says 'no technology can replace Ramadan tradition’,,https://www.youtube.com/channel/UCGYf0VFdlSTzcJghW9z1DAA,UCGYf0VFdlSTzcJghW9z1DAA,The National News,"'The day I stop waking people for suhoor is the day they will say the musaharati has died,' says Dalal Abdelqader, 54, who has walked the streets of Cairo at night for 15 years, beating her drum to wake people for suhoor.",,https://www.youtube.com/watch?v=9ZFF-zroFw0,,113,,0.1567268,,,,,,,,,,108,,5,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,110,1609,176990,,,,,,,,,,,,,,,,,,,,,11.75138684,13,,,,,foreign desk team;short,Format;claim your clicks,,1606,5,108,2,4,119,0,1,20760,,,,,1609
10/03/2026,UTC +00:00,The National News,https://www.linkedin.com/company/thenationalnews,323523,535663,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6InVybjpsaTp1Z2NQb3N0Ojc0MzcwOTkzMzE1OTUzMjU0NDAiLCJwcm9maWxlSWQiOiJ1cm46bGk6b3JnYW5pemF0aW9uOjUzNTY2MyIsIm5ldHdvcmsiOiJsaW5rZWRpbiJ9/overview,,,7437099331595325440,linkedin,post,photo,Brand's content,,,https://www.linkedin.com/company/thenationalnews,535663,The National News,"Saudi Aramco's president and chief executive Amin Nasser has warned of 'catastrophic consequences' for global oil markets if the Strait of Hormuz disruption continues.The world's largest oil exporter said it was rerouting crude exports through a pipeline to its Red Sea terminal.Nasser said that the East-West Pipeline is the only export route available. The pipeline, which spans the Arabian Peninsula, has a total capacity of five million bpd. In 2019, Aramco converted some liquid natural gas pipelines to temporarily transport seven million bpd of crude.He confirmed that the pipeline was currently handling seven million bpd of the country’s crude destined for export markets.",,https://www.linkedin.com/feed/update/urn:li:ugcPost:7437099331595325440/,,6,,0.018545822,,,no sentiment,0,0%,0,0%,1,100%,5,5,1,,1,0,,,,,,139,,,,,,,,,,,,,,,2112,,2112,6.58%,,,,,5,,,,,133,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
10/03/2026,UTC +04:00,The National,https://www.facebook.com/TheNationalNews,2339706,148788988477345,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE0ODc4ODk4ODQ3NzM0NV8xMzY0OTU4NTY1NjYwNTY0IiwicHJvZmlsZUlkIjoiMTQ4Nzg4OTg4NDc3MzQ1IiwibmV0d29yayI6ImZhY2Vib29rIn0=/overview,,,148788988477345_1364958565660564,facebook,post,photo,Brand's content,,,https://www.facebook.com/TheNationalNews,148788988477345,The National,"Saudi Aramco's president and chief executive Amin Nasser has warned of 'catastrophic consequences' for global oil markets if the Strait of Hormuz disruption continues.The world's largest oil exporter said it was rerouting crude exports through a pipeline to its Red Sea terminal.Nasser said that the East-West Pipeline is the only export route available. The pipeline, which spans the Arabian Peninsula, has a total capacity of five million bpd. In 2019, Aramco converted some liquid natural gas pipelines to temporarily transport seven million bpd of crude.He confirmed that the pipeline was currently handling seven million bpd of the country’s crude destined for export markets.",,https://www.facebook.com/148788988477345_1364958565660564,,93,,0.039748584,B,,no sentiment,0,0%,3,100%,0,0%,80,,3,,,10,,FALSE,FALSE,,,2173,organic,74,0,4,1,1,0,,,,,28505,0,28505,42462,0,42462,5.12%,7.62%,,,101,80,86,3,12,,2072,1771,,301,42462,,80,,4,1,1,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
