dictionaryWordId,dictionaryId,correct,wordType,isWarning,isReference,status,frequency,relevance,warningType,listId,name,creatorUserId,clientComment,search
55958,1000143,laptop,1,0,0,1,1,23,0,1,The National,9220,,lap top
55122,1000143,largesse,1,0,0,1,1,23,0,1,The National,9217,,largess
54890,1000143,lash out,1,1,0,1,1,31,1,1,The National,9217,,
54758,1000143,Lashkar-e-Taiba,3,0,0,1,5,21,0,1,The National,9217,Militant group in Pakistan.,Lashkar-e-Tayyiba
55960,1000143,"last, past",1,0,1,1,1,29,0,1,The National,9220,"The last edition of The National implies that we are extinct. Use most recent or latest instead. For print, last year, in 2017, means 2016; if you mean the 12 months up to the time of writing, say the past year. The same goes for the past month, past week, past (not last) 10 years.",
55961,1000143,late,1,0,1,1,1,29,0,1,The National,9220,"Avoid phrases such as the late Sheikh Zayed. The context usually makes it plain that he is dead; if it does not, say when he died. Also avoid redundant phrases such as the widow of the late Sheikh Zayed. An exception is where a living person may be confused with the deceased.",
55962,1000143,Latin words,2,0,1,1,1,29,0,1,The National,9220,"Use sparingly, and only when there is no better English equivalent. De jure and de facto are acceptable, but in absentia is no better than in his/her/their absence.",
55963,1000143,latitude and longitude,1,0,1,1,1,29,0,1,The National,9220,"48 deg north, 17 deg 12 min west.",
55964,1000143,latter,1,1,0,1,1,29,1,1,The National,9220,"Is the second of two. For the final of more than two, last.",
55965,1000143,laughing stock,1,0,0,1,1,23,0,1,The National,9220,,laughingstock
54099,1000143,lawmaker,1,1,0,1,1,29,1,1,The National,9217,"Avoid. Be specific. Use member of parliament, assembly member, council member, etc. If you cannot be specific, say politician.",
54485,1000143,lawsuit,1,1,0,5,1,31,1,5,The National,9217,,
54492,1000143,lawsuits,1,1,0,1,1,29,1,1,The National,9217,A civil lawsuit is a redundancy.,
55966,1000143,lawyer,1,1,0,1,1,29,1,1,The National,9220,Attorney is an Americanism.,
55969,1000143,lay off,1,1,0,1,1,29,1,1,The National,9220,"(verb), layoff (noun)Does not mean the same thing as dismissing someone for poor job performance.",
55967,1000143,"lay, lie",1,0,1,1,1,29,0,1,The National,9220,"Lay (and its past tense laid) is an action word meaning to deposit, arrange or beat down, and needs an object (We decided to lay a floor; the hen laid an egg). Lie, meaning to recline or remain, and its derivatives lay and lain, are intransitive and do not need an object (lie in the bed, the ship lay at anchor, the grass where she had lain was flattened).",
54668,1000143,Laylat Al Qadr,2,0,0,1,1,31,0,1,The National,9217,,
55968,1000143,layoff,1,0,0,1,1,29,0,1,The National,9220,"(noun), lay off (verb) Does not mean the same thing as dismissing someone for poor job performance.",
55970,1000143,leach,1,0,0,1,1,29,0,1,The National,9220,"Liquids leach when they percolate through something (Toxic waste is leaching into the groundwater). A leech is a bloodsucker and, as a verb, to act like one.",
54744,1000143,learnt,1,0,0,1,1,21,0,1,The National,9217,"Not learned, except as adjective indicating erudition (the learned professor).",learned
2976960,1000143,LEBANON:,2,0,0,1,1,29,0,1,The National,27299,"Najib Mikati, Prime Minister of Lebanon Saadeh Al Shami, Deputy Prime Minister Bassam Mawlawi, Minister of Interior Nabih Berri, Parliamentary Speaker, leader of Amal Movement Abdallah Bou Habib, Minister of Foreign Affairs George Kurdahi, former information minister Walid Fayad, Energy and Water Minister Riad Salameh, Central Bank Governor Raja Salameh, his brother and co-accused",
56275,1000143,lectern,1,0,0,1,1,29,0,1,The National,9220,"podium, lectern A speaker stands on a podium and behind a lectern.",
55971,1000143,leech,1,0,0,1,1,29,0,1,The National,9220,"A leech is a bloodsucker and, as a verb, to act like one.&nbsp;Liquids leach when they percolate through something (Toxic wast e is leaching into the groundwater).",
55972,1000143,"left, right",1,0,1,1,1,29,0,1,The National,9220,"Lowercase in politics, unless part of the proper name of a party. Also left-wing adjectivally, but the left wing",
55973,1000143,legend,1,1,0,1,1,29,1,1,The National,9220,"Please reserve for the likes of King Arthur. Avoid it&nbsp;for people who definitely exist/existed, unless they are bona fide superstars.",
55975,1000143,legionnaires’ disease,1,0,0,1,1,23,0,1,The National,9220,,Legionnaires’ disease
55974,1000143,legislation,1,0,1,1,1,29,0,1,The National,9220,Always explain what steps remain in the process before a proposal becomes law. It varies among countries.,
54314,1000143,Lela Rose,2,0,0,1,1,31,0,1,The National,9217,,
55976,1000143,lent,1,0,0,1,1,23,0,1,The National,9220,,loaned
55977,1000143,Leonardo da Vinci,2,1,0,1,1,29,1,1,The National,9220,"Leonardo on second mention, not da Vinci. Vinci is where he was from, not his name.",
55978,1000143,Levi’s,2,0,0,1,1,21,0,1,The National,9220,Trademark for a brand of jeans. Note the apostrophe.,Levis
55979,1000143,liaison,1,0,0,1,1,23,0,1,The National,9220,,liason
55980,1000143,liberal,1,0,0,1,1,29,0,1,The National,9220,"Lowercase except as part of proper names of political parties, or when referring to their members.",
55981,1000143,Libya Dawn,2,0,0,1,1,21,0,1,The National,9220,Not Fajr Libya.,Fajr Libya
55982,1000143,licence,1,0,0,1,1,29,0,1,The National,9220,"(n), license (v)",
55983,1000143,license,1,0,0,1,1,29,0,1,The National,9220," (v), licence (n)",
55984,1000143,lifeguard,1,0,0,1,1,23,0,1,The National,9220,,life guard
54878,1000143,Lifestation,2,0,0,1,1,31,0,1,The National,9217,,
54499,1000143,lift,1,0,0,1,1,23,0,1,The National,9217,,elevator
55008,1000143,light-hearted,1,0,0,1,1,31,0,1,The National,9217,,
55985,1000143,"like, such as",1,0,1,1,1,29,0,1,The National,9220,"Use like when you mean similar to (He drinks like a fish). Use such as when you are offering an example (He said he admired players such as Jones, Smith and Brown).&nbsp;Such as is inclusive, like excludes the example.",
55986,1000143,likeable,1,0,0,1,1,23,0,1,The National,9220,,likable
54058,1000143,likely,1,1,0,1,1,31,1,1,The National,9217,,
55987,1000143,linage,1,0,0,1,1,29,0,1,The National,9220,"The number of lines in printed or written matter, especially when used to calculate payment. Lineage refers to ancestry.",
55989,1000143,linchpin,1,0,0,1,1,23,0,1,The National,9220,,lynchpin
55988,1000143,lineage,1,0,0,1,1,29,0,1,The National,9220,"Direct descent from an ancestor; ancestry or pedigree. Linage&nbsp;means the number of lines in printed or written matter, especially when used to calculate payment",
54816,1000143,linguine,1,0,0,1,1,31,0,1,The National,9217,,
55990,1000143,linoleum,1,0,0,1,1,31,0,1,The National,9220,,
55992,1000143,liquefied,1,0,0,1,1,23,0,1,The National,9220,,liquified
55993,1000143,liquefied natural gas,1,0,0,1,1,29,0,1,The National,9220,LNG on second mention.,
55991,1000143,liquefy,1,0,0,1,1,23,0,1,The National,9220,,liquify
55123,1000143,literally,1,1,0,1,1,31,1,1,The National,9217,,
54223,1000143,litre,1,0,0,1,1,23,0,1,The National,9217,,liter
55995,1000143,live audience,1,1,0,1,1,29,1,1,The National,9220,"Some performances are live, others recorded. All audiences are live, or they are unlikely to enjoy the show.",
54429,1000143,Liwa,2,0,0,1,1,31,0,1,The National,9217,,
55996,1000143,Lloyd’s of London,2,0,0,1,2,23,0,1,The National,9220,,Lloyds of London
55994,1000143,LNG,2,0,0,1,1,29,0,1,The National,9220,Liquefied natural gas on first reference.,
55998,1000143,loan,1,0,0,1,1,29,0,1,The National,9220,"A noun, not a verb: that would be lend.",
55999,1000143,loath,1,0,0,1,1,29,0,1,The National,9220,Loath (not loth) is to be disinclined or reluctant; loathe is to hate.&nbsp;,
2978144,1000143,"loath, loathe",1,0,0,1,1,29,0,1,The National,27299,Loathe is to hate; loath (not loth) is to be disinclined or reluctant.,
56000,1000143,loathe,1,0,0,1,1,29,0,1,The National,9220,Loathe is to hate; loath (not loth) is to be disinclined or reluctant.,
54328,1000143,local,1,1,0,1,1,31,1,1,The National,9217,,
54361,1000143,locals,1,1,0,1,1,31,1,1,The National,9217,,
56001,1000143,locate,1,1,0,1,1,29,1,1,The National,9220,"In all its forms, it can usually be replaced by something less ugly, or simply removed. The missing scientist was located means he was found. The diplomats will meet at a secret location means either that they will meet in a secret place or that they will meet in secret. A company located in Sharjah is simply a company in Sharjah.",
56003,1000143,log in,1,0,0,1,1,29,0,1,The National,9220," (verb), login (noun)",
56005,1000143,log off,1,0,0,1,1,29,0,1,The National,9220,"(verb), logoff (noun)",
56007,1000143,log on,1,0,0,1,1,29,0,1,The National,9220,"(verb), logon (noun)",
56002,1000143,login,1,0,0,1,1,29,0,1,The National,9220,"(noun), log in (verb)",
56004,1000143,logoff,1,0,0,1,1,29,0,1,The National,9220,"(noun), log off (verb)",
56006,1000143,logon,1,0,0,1,1,29,0,1,The National,9220,"(noun), log on (verb)",
54446,1000143,lorries,1,0,0,1,1,23,0,1,The National,9217,,trucks
54445,1000143,lorry,1,0,0,1,1,21,0,1,The National,9217,"Preferred to truck, except in some instances, such as pickup truck.",truck
54315,1000143,Louis Vuitton,2,0,0,1,1,31,0,1,The National,9217,,
56008,1000143,Louvre Abu Dhabi,2,0,0,1,2,21,0,1,The National,9220,Not the Louvre Abu Dhabi,the Louvre Abu Dhabi
54819,1000143,low margin,1,0,0,1,1,23,0,1,The National,9217,,low-margin
54355,1000143,LTTE,4,0,0,1,1,31,0,1,The National,9217,,
2978145,1000143,Luhansk,3,0,0,1,1,29,0,1,The National,27299,Breakaway enclave in Donbas region of Ukraine,
54756,1000143,LuLu,2,0,0,1,1,31,0,1,The National,9217,,
2978146,1000143,luqaimat,1,0,0,1,1,29,0,1,The National,27299,Arabic sweet dumplings,
54026,1000143,Luxalpha SICAV,2,0,0,1,1,31,0,1,The National,9217,,
56770,1000143,lynching,1,0,0,1,1,29,0,1,The National,9217,Refers to a hanging by a mob. Any other form of death is a mob killing.,
56075,1000143,M-14,2,0,0,1,1,21,0,1,The National,9220,Motorways.,M14
56076,1000143,M-16,2,0,0,1,1,21,0,1,The National,9220,Motorways,M16
55152,1000143,M2Malletier,2,0,0,3,1,31,0,3,The National,9217,,
54799,1000143,MacBook,2,0,0,1,1,31,0,1,The National,9217,,
56010,1000143,machinegun,1,0,0,1,1,21,0,1,The National,9220,"One word, noun. But note sub-machinegun.",machine gun
54920,1000143,maddah,1,0,0,1,1,31,0,1,The National,9217,,
54922,1000143,maddahs,1,0,0,1,1,31,0,1,The National,9217,,
56013,1000143,made,1,0,0,1,1,29,0,1,The National,9220,"Decisions are made, not taken.",
54921,1000143,madih,1,0,0,1,1,31,0,1,The National,9217,,
55165,1000143,Madinah,2,0,0,1,2,21,0,1,The National,9220,"Makkah, Madinah The two holy cities of Islam. Not Mecca or Medina",Madina
56015,1000143,Madison Square Garden,2,0,0,1,1,23,0,1,The National,9220,,Madison Square Gardens
56016,1000143,madrassa,1,0,0,1,1,21,0,1,The National,9220,"The Arabic word for school, although the term has come to be associated with Islamic religious instruction. Do not assume madrassas teach a radical form of Islam. Not madrasa.",madrasa
2978147,1000143,Maeen Saeed,3,0,0,1,1,29,0,1,The National,27299,Prime Minister of Yemen,
55042,1000143,Maey El Shoush,2,0,0,1,1,31,0,1,The National,9217,,
56017,1000143,magazines,1,0,1,1,1,29,0,1,The National,9220,"Italicise titles. Lowercase the word magazine, unless it forms part of the publication’s proper name (Newsweek magazine, Mad Magazine).",
56019,1000143,Maghreb,2,0,0,1,1,29,0,1,The National,9220,"Maghreb&nbsp;refers to the north African states of Morocco, Algeria, Tunisia, Libya and Mauritania, and the Western Sahara;&nbsp;maghrib&nbsp;is the time for the fourth prayer of the day and marks the end of daily fasting during Ramadan. They both mean sunset.",
56018,1000143,"Maghreb, maghrib",2,0,1,1,1,29,0,1,The National,9220,"They mean the same (sunset), but the Maghreb refers to the north African states of Morocco, Algeria, Tunisia, Libya and Mauritania, and the Western Sahara; maghrib is the time for the fourth prayer of the day and marks the end of daily fasting during Ramadan.",
54677,1000143,maghrib,1,0,0,1,1,29,0,1,The National,9217,"Maghrib&nbsp;is the time for the fourth prayer of the day and marks the end of daily fasting during Ramadan. Maghreb&nbsp;refers to the north African states of Morocco, Algeria, Tunisia, Libya and Mauritania, and the Western Sahara. They both mean sunset.",
56020,1000143,Magna Carta,2,0,0,1,1,29,0,1,The National,9220,"It was sealed, not signed.",
56021,1000143,magnitude,1,0,0,1,1,29,0,1,The National,9220,"Use magnitude to indicate the severity of an earthquake. Use estimated magnitude to describe the severity of a fresh quake, since the figures take time to confirm. Magnitude is measured from 0-10, but the Richter scale is no longer used. Temblor is an Americanism and should not be used. See also epicentre.",
54795,1000143,Magrudy's,2,0,0,1,1,31,0,1,The National,9217,,
55125,1000143,maharaja,1,0,0,1,1,23,0,1,The National,9217,,maharajah
54574,1000143,Mahdi Army,2,0,0,1,1,23,0,1,The National,9217,,Mehdi Army
56022,1000143,Mahdi army,2,0,0,1,1,23,0,1,The National,9220,,Mehdi army
56023,1000143,mahjong,1,0,0,1,1,23,0,1,The National,9220,,mah-jong
56782,1000143,Mahmoud Ahmadinejad,2,0,0,1,1,29,0,1,The National,9217,Former president of Iran.,
56024,1000143,maintain,1,0,0,1,1,29,0,1,The National,9220,Use carefully since it implies doubt or scepticism (She maintains that she is 39). Use said unless this is the meaning you want to convey.,
56025,1000143,maintains,1,0,0,1,1,29,0,1,The National,9220,Use carefully since it implies doubt or scepticism (She maintains that she is 39). Use said unless this is the meaning you want to convey.,
54316,1000143,Maison Martin Margiela,2,0,0,1,1,31,0,1,The National,9217,,
56026,1000143,maitre d’,1,0,0,1,1,21,0,1,The National,9220,"(sing), maitres d’ (plural)",maitre'd
56027,1000143,maitres d’,1,0,0,1,1,21,0,1,The National,9220,"(plural), maitre d’ (sing)",maitre'ds
56028,1000143,Majid Al Futtaim,2,0,0,1,1,29,0,1,The National,9220,"In Business, may be abbreviated to Maf at further mentions. Elsewhere, prefer the mall operator or simply the company.",
54151,1000143,majli,1,0,0,1,1,31,0,1,The National,9217,,
54152,1000143,majlis,1,0,0,1,1,29,0,1,The National,9217,"(sing), majilis (plural)",
55126,1000143,majlises,1,0,0,1,1,29,0,1,The National,9217,"(plural),&nbsp;majlis (sing)",
56029,1000143,major,1,0,0,1,1,29,0,1,The National,9220,"(adj)&nbsp;&nbsp;A tired adjective, avoid (A major residential development, a major public awareness campaign).",
56030,1000143,majority,1,0,0,1,1,29,0,1,The National,9220,"Takes a singular verb when referring to a specific number (the party’s majority in the parliament is 220), but takes a plural verb if it means most of (the majority of the party members are opposed to the legislation). Most is often a better word anyway. Refer to a majority, not the majority, unless referring to an organised faction. Note that a great majority means more than half, not a lot.",
55167,1000143,Makkah,2,0,0,1,1,21,0,1,The National,9220,"Makkah, Madinah The two holy cities of Islam. Not Mecca or Medina",Mecca
54941,1000143,makrooh,1,0,0,1,1,31,0,1,The National,9217,,
56031,1000143,male,1,1,0,1,1,29,1,1,The National,9220,"May be used as nouns when referring to animals, but not to people. Prefer men or boys. Do not affix to people’s occupation (the male nurse, the female pilot), unless directly relevant to the story, since it indicates a job is normally the domain of one of the sexes",
56032,1000143,"man, woman, men, women",1,0,1,1,1,29,0,1,The National,9220," Do not use as adjectives. There are no women drivers, only female drivers.",
56771,1000143,manakish,1,0,0,1,1,31,0,1,The National,9217,,
55014,1000143,Manal Ismail,2,0,0,1,1,31,0,1,The National,9217,,
54542,1000143,Manaseer,2,0,0,1,3,31,0,1,The National,9217,,
56033,1000143,mano a mano,1,0,0,1,1,29,0,1,The National,9220,"In a physical confrontation, means hand to hand, not man to man, or even one on one.",
54847,1000143,manoeuvre,1,0,0,1,1,23,0,1,The National,9217,,maneuver
55127,1000143,manoeuvred,1,0,0,1,1,23,0,1,The National,9217,,maneuvered
54848,1000143,manoeuvres,1,0,0,1,1,23,0,1,The National,9217,,maneuvers
56034,1000143,many,1,0,1,1,1,29,0,1,The National,9220,"If anything other than just the plural is needed, try this instead of raft or slew.",
56035,1000143,Mao Zedong,2,0,0,1,1,21,0,1,The National,9220,Can often be referred to as Mao. Not Mao Tse-tung.,Mao Tse-tung
56036,1000143,maraschino cherries,1,0,0,1,1,23,0,1,The National,9220,,marashino cherries
54637,1000143,Marashi,2,0,0,1,1,31,0,1,The National,9217,,
54317,1000143,Marchesa,2,0,0,1,1,31,0,1,The National,9217,,
56014,1000143,Mardi Gras,2,0,0,1,1,23,0,1,The National,9220,,mardi gras
54622,1000143,marijuana,1,1,0,1,1,31,1,1,The National,9217,,
56038,1000143,marital status,1,0,1,1,1,29,0,1,The National,9220,Mention only when directly relevant to the story.,
56037,1000143,Marks & Spencer,2,0,0,1,1,23,0,1,The National,9220,,Marks and Spencer
4486529,1000143,Marrakesh,3,0,0,1,1,21,0,1,The National,27299,"Marrakesh, the Moroccan city. Not Marrakech.",Marrakech
54685,1000143,marvelled,1,0,0,1,1,31,0,1,The National,9217,,
54703,1000143,marvelling,1,0,0,1,1,23,0,1,The National,9217,,marveling
56039,1000143,Mary Celeste,2,0,0,1,1,31,0,1,The National,9220,,
54731,1000143,Masdar,2,0,0,1,1,29,0,1,The National,9217,"Masdar is a clean energy company. Masdar City is a sustainable residential development. The Masdar Institute is a postgraduate research establishment, part of the Khalifa University of Science and Technology. They are not interchangeable. Masdar alone means the company.",
55049,1000143,Mashreq,2,0,0,1,1,31,0,1,The National,9217,,
56040,1000143,Mashreq Bank,2,0,0,1,1,31,0,1,The National,9220,,
54909,1000143,Mashreqbank,2,0,0,1,1,31,0,1,The National,9217,,
56041,1000143,massacre,1,0,0,1,1,29,0,1,The National,9220,"Requires many dead, not a handful.",
56042,1000143,massive,1,1,0,1,1,29,1,1,The National,9220,"Overused to describe things such as fires, budgets, etc.",
56047,1000143,master’s degree,1,0,0,1,1,29,0,1,The National,9220,"master of science, master of arts",
56043,1000143,Mastercard,3,0,0,1,1,23,0,1,The National,9220,,MasterCard
56045,1000143,masterful,1,0,0,1,1,29,0,1,The National,9220,"Masterful means overwhelming, masterly means skilled.",
56046,1000143,masterly,1,0,0,1,1,29,0,1,The National,9220,Masterly means skilled; masterful means overwhelming.,
54260,1000143,maths,1,0,0,1,1,23,0,1,The National,9217,,math
56048,1000143,matte,1,0,0,1,1,23,0,1,The National,9220,,matt
56049,1000143,matter-of-fact,1,0,0,1,1,29,0,1,The National,9220,"Adjectival. But, as a matter of fact.",
54318,1000143,Matthew Williamson,2,0,0,1,1,31,0,1,The National,9217,,
56050,1000143,Mawlawi Hibatullah Akhundzada,2,0,0,1,1,29,0,1,The National,9220,"Mawlawi Akhundzada at later references, not Mullah. Leader of the Afghan Taliban. Preceded by Mullah Akhtar Mansour (Mullah Mansour at later references), who was killed in a US drone strike in Pakistan in May 2016. He in turn was preceded by Mullah Mohammed Omar (Mullah Omar at later references), whose death in 2013 was announced two years later. Leadership of the Afghan Taliban is a job for life, but tenure lacks ",
56051,1000143,McDonald’s,2,0,0,1,2,23,0,1,The National,9220,,MacDonald’s
56053,1000143,MD,2,1,0,1,1,29,1,1,The National,9220,Use doctor or surgeon. And certainly do not use for managing director.,
56055,1000143,Medecins Sans Frontieres,2,0,0,1,1,23,0,1,The National,9220,,Doctors without Borders
56054,1000143,media,1,0,0,1,1,29,0,1,The National,9220,"Plural. But try to be more specific: news media, entertainment media, internet media, social media. The singular is medium.",
56056,1000143,medieval,1,0,0,1,1,23,0,1,The National,9220,,medeival
55133,1000143,meet,1,0,0,1,1,21,0,1,The National,9217,Should not be followed by with (Ahmed will meet Abdullah for coffee. Sheikh Khalifa met the US president.&nbsp;The reporter met the editor to ask for a pay rise).,meet with
56748,1000143,meeting was,1,0,0,3,1,31,0,3,The National,9217,,
56057,1000143,megabit,1,0,0,1,1,29,0,1,The National,9220,"megabit, megabyte Often confused. A bit is a unit of digital information. A megabit is a million bits. A megabyte is eight times that. Digital file sizes are usually measured in megabytes: the abbreviation is MB. Data transfer rates and internet download speeds are usually measured in megabits (Mb) per second, or Mbps. In the UAE, download speeds may be calculated as about half what the telecoms providers say they are.",
56058,1000143,megabyte,1,0,0,1,1,29,0,1,The National,9220,"megabit, megabyte Often confused. A bit is a unit of digital information. A megabit is a million bits. A megabyte is eight times that. Digital file sizes are usually measured in megabytes: the abbreviation is MB. Data transfer rates and internet download speeds are usually measured in megabits (Mb) per second, or Mbps. In the UAE, download speeds may be calculated as about half what the telecoms providers say they are.",
56059,1000143,megahertz,1,0,0,1,1,29,0,1,The National,9220,"A unit of frequency equal to one million hertz, or cycles per second. Most commonly used to measure radio frequency and computer speed. The abbreviation is MHz.",
56060,1000143,megawatt,1,0,0,1,1,29,0,1,The National,9220,"megawatt, megawatt hours, milliwatt One million watts. A power station’s capacity and constant output is measured in megawatts; its cumulative output is measured in megawatt hours. A milliwatt is one-thousandth of a watt. Megawatt may be abbreviated on second mention to MW (200MW).",
56061,1000143,megawatt hours,1,0,0,1,1,29,0,1,The National,9220,"megawatt, megawatt hours, milliwatt One million watts. A power station’s capacity and constant output is measured in megawatts; its cumulative output is measured in megawatt hours. A milliwatt is one-thousandth of a watt. Megawatt may be abbreviated on second mention to MW (200MW).",
54272,1000143,Melanie Swan,2,0,0,1,1,23,0,1,The National,9217,,Mel Swan
55003,1000143,melee,1,0,0,1,1,31,0,1,The National,9217,,
56065,1000143,memorabilia,1,0,0,1,1,29,0,1,The National,9220,Is plural.,
56064,1000143,memorandum of understanding,1,1,0,1,1,29,1,1,The National,9220,A pompous and cumbersome favourite of many government agencies and ministries. Do not use. Prefer agreement or deal.,
56063,1000143,memorandums,1,0,0,1,1,23,0,1,The National,9220,,memoranda
56066,1000143,Mena,2,0,0,1,1,29,0,1,The National,9220,Can be used without spelling out Middle East and North Africa.,
56067,1000143,mental hospital,1,0,0,1,1,23,0,1,The National,9220,,nsane asylum
55138,1000143,Mercedes-Benz,2,0,0,1,1,31,0,1,The National,9217,,
56068,1000143,merge with,1,0,0,1,1,21,0,1,The National,9220,"You merge with something, not into it.",merge into
56069,1000143,merged with,1,0,0,1,1,21,0,1,The National,9220,"You merge with something, not into it.",merged into
56070,1000143,Merrill Lynch,2,0,0,1,1,29,0,1,The National,9220,The investment banking and wealth management division of Bank of America.,
56071,1000143,meteoric rise,1,1,0,1,1,29,1,1,The National,9220,"An especially fatuous cliche, when you consider what meteors actually do.",
54250,1000143,metre,1,0,0,1,1,23,0,1,The National,9217,,meter
56072,1000143,metric,1,0,1,1,1,29,0,1,The National,9220,"Use metric, not imperial, for all measurements except in rare cases when it would seem odd not to, such as when referring to wheel rim sizes in car reviews. ",
56074,1000143,metrics,1,1,0,1,1,29,1,1,The National,9220,"The theory of measurement. Do not use as a pretentious word for figures, dimensions or measurements.",
55048,1000143,Meydan,2,0,0,1,1,31,0,1,The National,9217,,
56077,1000143,MI5,2,0,0,1,1,29,0,1,The National,9220,"MI5, MI6 First is British domestic intelligence service, second is foreign intelligence service.",
56078,1000143,MI6,2,0,0,1,1,29,0,1,The National,9220,"MI5, MI6First is British domestic intelligence service, second is foreign intelligence service.",
54319,1000143,Michael Kors,2,0,0,1,1,31,0,1,The National,9217,,
2978148,1000143,Michel Aoun,3,0,0,1,1,29,0,1,The National,27299,Former president of Lebanon.,
56079,1000143,Michelin star,2,1,0,1,1,29,1,1,The National,9220,"A restaurant may be awarded a Michelin star. A chef is not. If the chef leaves, the restaurant may retain the star. If the chef opens another restaurant, he does not take the star with him. There is therefore no such thing as a Michelin-starred chef.",
56081,1000143,Michelin stars,2,0,0,1,1,29,0,1,The National,9220,"A restaurant may be awarded a Michelin star. A chef is not. If the chef leaves, the restaurant may retain the star. If the chef opens another restaurant, he does not take the star with him. There is therefore no such thing as a Michelin-starred chef.",
56080,1000143,Michelin-starred chef,2,1,0,1,1,29,1,1,The National,9220,"A restaurant may be awarded a Michelin star. A chef is not. If the chef leaves, the restaurant may retain the star. If the chef opens another restaurant, he does not take the star with him. There is therefore no such thing as a Michelin-starred chef.",
56082,1000143,Mickey Mouse,2,0,0,1,2,23,0,1,The National,9220,,Micky Mouse
56084,1000143,microlight,1,0,0,1,1,23,0,1,The National,9220,,microlite
54905,1000143,micropayment,1,0,0,1,1,31,0,1,The National,9217,,
54904,1000143,micropayments,1,0,0,1,1,31,0,1,The National,9217,,
56165,1000143,Middle East,2,0,0,1,1,23,0,1,The National,9220,,Near East
56085,1000143,middle initials in names,1,0,1,1,1,29,0,1,The National,9220,"Use metric, not imperial, for all measurements except in rare cases when it would seem odd not to, such as when referring to wheel rim sizes in car reviews. ",
56086,1000143,middleman,1,0,0,1,1,23,0,1,The National,9220,,middle man
54103,1000143,Mideast,2,1,0,1,1,31,1,1,The National,9217,,
56087,1000143,migrate,1,0,0,1,1,29,0,1,The National,9220,"An intransitive verb. You do not migrate people or things, they do it themselves.",
54883,1000143,mihrab,1,0,0,1,1,29,0,1,The National,9217,The niche in the wall of the mosque that points towards Makkah.,
54775,1000143,Mikhail Poluboyarinov,2,0,0,1,1,31,0,1,The National,9217,,
56088,1000143,miles,1,0,0,1,1,29,0,1,The National,9220,"Use kilometres, unless there is a specific historical, cultural or linguistic reason to do otherwise (a four-minute mile, a country mile).",
56089,1000143,militant,1,1,0,1,1,29,1,1,The National,9220,Use only to describe a member of an armed group that believes in using force to achieve an aim.,
56092,1000143,military and police operations,1,0,1,1,1,29,0,1,The National,9220,"Uppercase names of military and police operations, but do not use quotes or italics (Operation Iraqi Freedom, Operation Samosa). Beware of the construction operation codenamed Thunder Eagle. If it really were codenamed, we wouldn’t know it, would we?",
56091,1000143,military and police ranks,1,0,1,1,1,29,0,1,The National,9220,"Do not take hyphens. Abbreviate these ranks on first mention: General (Gen), Lieutenant General (Lt Gen), Major General (Maj Gen), Brigadier General (Brig Gen), Colonel (Col), Lieutenant Colonel (Lt Col), Major (Maj), Colonel (Col), Captain (Capt), First Lieutenant (First Lt), Second Lieutenant (Second Lt), Sergeant Major (Sgt Major), Corporal (Cpl), Private (Pvt), Rear Admiral (Admiral).",
56090,1000143,military bases,1,0,1,1,1,29,0,1,The National,9220,"Uppercase base when part of a proper name (Edwards Air Force Base, but the base).",
56093,1000143,militate,1,0,0,1,1,29,0,1,The National,9220,"militate, mitigate Militate means to make more serious, mitigate means the opposite: the thief’s criminal record militated against him but his youth mitigated his crime.",
56095,1000143,millennia,1,0,0,1,2,21,0,1,The National,9220,"(plural), millennium (sing)",millenia
56097,1000143,millennium,1,0,0,1,2,21,0,1,The National,9220,"(sing), millennia (plural)",millenium
56099,1000143,millimetre,1,0,0,1,1,29,0,1,The National,9220,Write out in full in text. May be abbreviated to mm with no space on second mention and in headlines and display copy.,
56100,1000143,million,1,0,0,1,1,29,0,1,The National,9220,"Always spell it out, except for when referring to a currency in a headline (Dh7m, for example). Round it down to one decimal place (Dh7.8 million loan), but try to avoid decimals in headlines. When giving a range, repeat the word (the project will cost between Dh6 million and Dh8 million, not Dh6 to Dh8 million).",
56062,1000143,milliwatt,1,0,0,1,1,29,0,1,The National,9220,"megawatt, megawatt hours, milliwatt One million watts. A power station’s capacity and constant output is measured in megawatts; its cumulative output is measured in megawatt hours. A milliwatt is one-thousandth of a watt. Megawatt may be abbreviated on second mention to MW (200MW).",
54881,1000143,minbar,1,0,0,1,1,31,0,1,The National,9217,,
54882,1000143,minbars,1,0,0,1,1,31,0,1,The National,9217,,
54826,1000143,minibonds,1,0,0,1,1,23,0,1,The National,9217,,mini-bonds
56102,1000143,ministries,1,0,1,1,1,29,0,1,The National,9220,"Generally, give the proper names of ministries on first mention (the Ministry of Labour). Thereafter, refer to the ministry, unless there are more than one in the story. Do not use abbreviations such as the MoL.",
56101,1000143,minuscule,1,0,0,1,1,23,0,1,The National,9220,,miniscule
55128,1000143,miracle,1,1,0,1,1,31,1,1,The National,9217,,
55065,1000143,Misurata,2,0,0,1,1,21,0,1,The National,9217,In Libya. Not Misrata,Misrata
56094,1000143,mitigate,1,0,0,1,1,29,0,1,The National,9220,"militate, mitigateMilitate&nbsp;means to make more serious,&nbsp;mitigate&nbsp;means the opposite:&nbsp;the thief’s criminal record militated against him but his youth mitigated his crime.",
54956,1000143,Mitsubishi,2,0,0,1,1,31,0,1,The National,9217,,
